"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,20:29:00,20:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,20:34:00,20:34:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,20:49:00,20:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,20:54:00,20:54:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,21:09:00,21:09:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,21:14:00,21:14:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,21:29:00,21:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,21:34:00,21:34:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,21:49:00,21:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,21:54:00,21:54:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,22:09:00,22:09:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,22:14:00,22:14:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,22:29:00,22:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,22:34:00,22:34:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,22:49:00,22:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,22:54:00,22:54:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,23:09:00,23:09:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,23:14:00,23:14:00,1_merged_2038871
"TO EMERSON PARK","CLAYTON METROLINK STATION",333399,2,6,23:19:00,23:19:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,23:33:00,23:33:00,1_merged_2038871
"TO EMERSON PARK","CLAYTON METROLINK STATION",333399,2,6,23:39:00,23:39:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,23:53:00,23:53:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,24:05:00,24:05:00,1_merged_2038871
"TO CIVIC CENTER","CLAYTON METROLINK STATION",333399,2,6,24:25:00,24:25:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,24:30:00,24:30:00,1_merged_2038871
"TO CIVIC CENTER","CLAYTON METROLINK STATION",333399,2,6,24:55:00,24:55:00,1_merged_2038871
