"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,10:54:00,10:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,11:09:00,11:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,11:14:00,11:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,11:29:00,11:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,11:34:00,11:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,11:49:00,11:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,11:54:00,11:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,12:09:00,12:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,12:14:00,12:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,12:29:00,12:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,12:34:00,12:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,12:49:00,12:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,12:54:00,12:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,13:09:00,13:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,13:14:00,13:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,13:29:00,13:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,13:34:00,13:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,13:49:00,13:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,13:54:00,13:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,14:09:00,14:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,14:14:00,14:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,14:29:00,14:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,14:34:00,14:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,14:49:00,14:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,14:54:00,14:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,15:09:00,15:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,15:14:00,15:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,15:29:00,15:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,15:34:00,15:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,15:49:00,15:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,15:54:00,15:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,16:09:00,16:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,16:14:00,16:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,16:29:00,16:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,16:34:00,16:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,16:49:00,16:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,16:54:00,16:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,17:09:00,17:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,17:14:00,17:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,17:29:00,17:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,17:34:00,17:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,17:49:00,17:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,17:54:00,17:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,18:09:00,18:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,18:14:00,18:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,18:29:00,18:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,18:34:00,18:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,18:49:00,18:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,18:54:00,18:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,19:09:00,19:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,19:14:00,19:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,19:29:00,19:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,19:34:00,19:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,19:49:00,19:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,19:54:00,19:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,20:09:00,20:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,20:14:00,20:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,20:29:00,20:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,20:34:00,20:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,20:49:00,20:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,20:54:00,20:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,21:09:00,21:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,21:14:00,21:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,21:29:00,21:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,21:34:00,21:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,21:49:00,21:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,21:54:00,21:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,22:09:00,22:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,22:14:00,22:14:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,22:29:00,22:29:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,22:34:00,22:34:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,22:49:00,22:49:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,22:54:00,22:54:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,23:09:00,23:09:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,23:14:00,23:14:00,2_merged_2038873
"TO EMERSON PARK","SKINKER METROLINK STATION",333399,2,9,23:24:00,23:24:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,23:28:00,23:28:00,2_merged_2038873
"TO EMERSON PARK","SKINKER METROLINK STATION",333399,2,9,23:44:00,23:44:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,23:48:00,23:48:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","SKINKER METROLINK STATION",333399,2,9,24:10:00,24:10:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","SKINKER METROLINK STATION",333399,2,16,24:25:00,24:25:00,2_merged_2038873
"TO CIVIC CENTER","SKINKER METROLINK STATION",333399,2,9,24:30:00,24:30:00,2_merged_2038873
"TO CIVIC CENTER","SKINKER METROLINK STATION",333399,2,9,25:00:00,25:00:00,2_merged_2038873
