"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,20:05:00,20:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,20:18:00,20:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,20:25:00,20:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,20:38:00,20:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,20:45:00,20:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,20:58:00,20:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,21:05:00,21:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,21:18:00,21:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,21:25:00,21:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,21:38:00,21:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,21:45:00,21:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,21:58:00,21:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,22:05:00,22:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,22:18:00,22:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,22:25:00,22:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,22:38:00,22:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,22:45:00,22:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,22:58:00,22:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,23:05:00,23:05:00,2_merged_2038873
"TO EMERSON PARK","BRENTWOOD METROLINK STATION",333399,2,4,23:15:00,23:15:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,23:18:00,23:18:00,2_merged_2038873
"TO EMERSON PARK","BRENTWOOD METROLINK STATION",333399,2,4,23:35:00,23:35:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,23:37:00,23:37:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,23:57:00,23:57:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,24:01:00,24:01:00,2_merged_2038873
"TO CIVIC CENTER","BRENTWOOD METROLINK STATION",333399,2,4,24:21:00,24:21:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,24:34:00,24:34:00,2_merged_2038873
"TO CIVIC CENTER","BRENTWOOD METROLINK STATION",333399,2,4,24:51:00,24:51:00,2_merged_2038873
